status_id,status_message,status_author,link_name,status_type,status_link,permalink_url,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
558429457587216_1224477480982407,"Me and my buddy Denholm Orr jamming on Bourbon Street Parade. We're not Dixie musicians, but we do try.",Matt Paull,,video,https://www.facebook.com/10152181763408558/videos/10154492356278558,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1224477480982407/,1/15/2017 13:54,23,0,2,23,0,0,0,0,0
558429457587216_1223839304379558,This is a fun tune to play and it just so happens I am drinking some bourbon. #bourbonstreetparade,Dan Pearce,,video,https://www.facebook.com/742905875754364/videos/1381341278577484,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1223839304379558/,1/14/2017 23:08,16,0,1,15,1,0,0,0,0
558429457587216_1223020314461457,"A New Orleans tune in a New Orleans style.
CC welcome!
#jotw #farnellisdaman",Michael Seaman,,video,https://www.facebook.com/772958212740825/videos/1172405462796096,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1223020314461457/,1/14/2017 02:46,80,3,5,73,7,0,0,0,0
558429457587216_1222883681141787,Sharing the goodness to the group. Nicholas Payton live on facebook at Dizzy's,Farnell Newton,Nicholas Payton,video,https://www.facebook.com/nicholas.payton/videos/1388351187850735/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222883681141787/,1/13/2017 22:21,99,8,8,88,7,4,0,0,0
558429457587216_821327121297447,John Coltrane's Giant Steps solo on a five-hole shakuhachi. I made this video a few months ago but thought it'd be nice to share on JOTW. Took a solid three months to learn! Comments/criticism welcome.,Zac Zinger,,video,https://www.facebook.com/10203295965187688/videos/10204471284569938,https://www.facebook.com/groups/jamoftheweekgroup/permalink/821327121297447/,6/2/2015 17:15,2452,213,1347,2452,0,0,0,0,0
558429457587216_1222780257818796,yeai get to play the melody,Derick Nangle,,video,https://www.facebook.com/10204214488482467/videos/10206341110846697,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222780257818796/,1/13/2017 19:15,33,7,1,29,3,1,0,0,0
558429457587216_1209435519153270,Transcription of a SICK Anomalie solo at a #LeCypher jam from back in July... Enjoy!,Jay Wreh,,video,https://www.facebook.com/722153397852315/videos/1250574121676904,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1209435519153270/,12/29/2016 19:07,405,35,22,364,27,13,1,0,0
558429457587216_1223452811084874,"#bourbonstreet #jotw
beautiful tune!
guitar and drumgenius, what else ... ?
well, it could be a bass, piano, why not a horns section, some nice voices, etc., I leave this to your sonic imagination ... 
C&C are always welcome!",Ricardo Scheinkerman,,video,https://www.facebook.com/1537801869798942/videos/1844024089176717,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1223452811084874/,1/14/2017 12:45,7,0,1,7,0,0,0,0,0
558429457587216_1221023337994488,Howdy! Little pressed for time this week so I decided to take a shot at a single solo take and hope for the best. Comments & critique are more than welcome. Thanks for listening. Peace.,Ethan Cypress,,video,https://www.facebook.com/1394484447250361/videos/1364057366959736,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221023337994488/,1/12/2017 01:29,240,19,5,216,20,3,1,0,0
558429457587216_1219304474833041,"My take on Bourbon Street Parade for this week`s JOTW. Comments and Critiques always welcome!

#jamoftheweek

Peace,

Dennis Lambert",Dennis Lambert,,video,https://www.facebook.com/674156324165/videos/768625916345,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219304474833041/,1/10/2017 02:19,98,14,2,83,12,3,0,0,0
558429457587216_1220149148081907,"Hey folks!! 
Just noodling over Bourbon Street Parade in a semi-ballad way.
C&C highly appreciated! Thank you :)
#jotw",A-Kuan Shiao,,video,https://www.facebook.com/683255421722115/videos/1245799928800992,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220149148081907/,1/11/2017 02:13,53,6,3,49,4,0,0,0,0
558429457587216_1222952411134914,Recorded with a tascam to get better quality audio. Sounds a lot better than the computer or phone. Still trying to work on my phrasing. Its tough this was fun though!,Ryan Salisbury,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222952411134914/,1/14/2017 00:25,2,0,0,1,1,0,0,0,0
558429457587216_1221864497910372,Bourbon Street Parade,Enoch Smith Jr.,,video,https://www.facebook.com/10203466335957986/videos/10211533201424581,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221864497910372/,1/12/2017 23:01,91,9,2,81,5,5,0,0,0
558429457587216_1222818601148295,Tim Stolwyk and I did a take on Bourbon Street Parade! It was awesome to see New Orleans last week and even meet Farnell and some other JOTWers. C & C welcome! #farnellisdaman,Craig VanRemoortel,,video,https://www.facebook.com/687029318099816/videos/936869536449125,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222818601148295/,1/13/2017 20:29,25,2,0,23,2,0,0,0,0
558429457587216_1222776821152473,"""Bourbon Street Parade,"" strumming on the old banjo. Emphasis on ""old.""
Thanks for watching, and for your comments #jamoftheweek",Rick Silvestri,,video,https://www.facebook.com/10205678113985741/videos/10210505406985049,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222776821152473/,1/13/2017 19:08,11,1,0,11,0,0,0,0,0
558429457587216_1220812604682228,They call me Lil Mitts,Devin Gabrielle Penner,,video,https://www.facebook.com/10203265542095015/videos/10208183774167743,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220812604682228/,1/11/2017 19:36,399,51,27,301,16,1,78,1,2
558429457587216_1222753044488184,,Percy Recavarren,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222753044488184/,1/13/2017 18:19,4,0,0,3,1,0,0,0,0
558429457587216_1222686107828211,"I wanted to try Bourbon Steer Parade so here is a whack at it with my looper ""c and c welcome"" as they say :)",Mark Wein,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222686107828211/,1/13/2017 16:49,7,0,0,7,0,0,0,0,0
558429457587216_1222612451168910,Bourbon St.  Gimme that C&C.  #jamoftheweek #tuba #bourbon,Kevin Butler,,video,https://www.facebook.com/10102066423637353/videos/10103189329864273,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1222612451168910/,1/13/2017 15:03,21,0,1,21,0,0,0,0,0
558429457587216_1221401781289977,Quick take on Bourbon Street Parade before rehearsal. Comments and critiques always welcomed and encouraged! #jotw #letsflydowntoneworleans #trumpet,Alan Blanchard,,video,https://www.facebook.com/10204312112106100/videos/10211398246495031,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221401781289977/,1/12/2017 10:54,34,5,1,34,0,0,0,0,0
558429457587216_1221597637937058,"Here's my take on ""Bourbon St. Parade"". 
Love the spirit of this tune. #JOTW",Paul Pieper,,video,https://www.facebook.com/10152367277734158/videos/10154924236944158,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221597637937058/,1/12/2017 15:23,257,12,7,232,22,2,0,1,0
558429457587216_1221628541267301,My rendition of Bourbon St. Parade. C&C welcome,Ashley Williams,,video,https://www.facebook.com/10204578673723708/videos/10207841140683343,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221628541267301/,1/12/2017 16:05,9,2,1,9,0,0,0,0,0
558429457587216_1221854557911366,A quick take of Bourbon Street Parade. #jamoftheweek       #trumpet,Mel Litchfield,,video,https://www.facebook.com/10152762811765914/videos/10154361259830914,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221854557911366/,1/12/2017 22:51,7,0,1,7,0,0,0,0,0
558429457587216_1221809724582516,Bourbon street parade 2 solo choruses with unrecorded backing. Comments welcome. I never listened to my horn isolated from the accompaniment. It's educational.,John T Cox,,video,https://www.facebook.com/10152414235697921/videos/10154332708422921,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221809724582516/,1/12/2017 21:32,3,0,0,3,0,0,0,0,0
558429457587216_747838598646300,"Hello Facebook Universe, here is a chorus of #FirmRoots, #JamOfTheWeek
#johntroyjazz  Comments Welcome.",John Troy,,video,https://www.facebook.com/10203494333943123/videos/10203856473436384,https://www.facebook.com/groups/jamoftheweekgroup/permalink/747838598646300/,1/12/2015 15:26,186,40,10,186,0,0,0,0,0
558429457587216_1221685387928283,Bourbon Street Parade,Stuart Coles,,video,https://www.facebook.com/848005231959515/videos/1278514105575290,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221685387928283/,1/12/2017 17:48,56,6,1,53,1,2,0,0,0
558429457587216_1221649277931894,"DOMINGO 15 A LAS 7:30PM
AUN NO TE HAS SUSCRITO A NUESTRO CANAL? 

https://www.youtube.com/channel/UCAjPz9MUTJ10tV3yyIvl5Cw",Pau Di Blu,4to Naranja,photo,https://www.facebook.com/4toNaranja/photos/a.223143391131016.42408.142218829223473/1054674801311200/?type=3,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221649277931894/,1/12/2017 16:42,0,0,0,0,0,0,0,0,0
558429457587216_1221617391268416,"1 chorus on #bourbonstreetparade 
#jamoftheweek",Tiago Lageira,"Tiago Lageira | JAMS | ""Bourbon Street Parade""",video,https://youtu.be/z7krjiKEp5E,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1221617391268416/,1/12/2017 15:47,1,0,0,1,0,0,0,0,0
558429457587216_1220492851380870,"Bourbon Street Parade! Enjoy. I improvised some lyrics, because i love doing that with the old songs. #jamoftheweek #freestylinviolin #rolandsatterwhite",Roland Satterwhite,,video,https://www.facebook.com/10152874447908728/videos/10154871226798728,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220492851380870/,1/11/2017 11:41,98,9,10,84,14,0,0,0,0
558429457587216_1220908531339302,"Ran into Shed the Music at NAMM and they cornered me for an interview at JEN about music and Jam of the Week (just kidding) Check it out! 

",Farnell Newton,Farnell Newton JEN 2017,video,https://www.youtube.com/watch?v=Bv_eZMQnZnE&feature=youtu.be,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220908531339302/,1/11/2017 22:19,15,4,4,13,1,1,0,0,0
558429457587216_1220966981333457,"""Bourbon St Parade""; This is where it all started for me, playing Dixieland in the early 60's. Then I discovered Paul Desmond.... C&C welcome.",Duane Massey,,video,https://www.facebook.com/10153301054839545/videos/10154466039014545,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220966981333457/,1/12/2017 00:08,42,4,2,34,8,0,0,0,0
558429457587216_1219098351520320,Decided to do a little arrangement with myself! #BourbonStreetParade,Michael Christie,,video,https://www.facebook.com/852554071425026/videos/1637966476217111,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219098351520320/,1/9/2017 20:20,86,6,4,79,7,0,0,0,0
558429457587216_1218073664956122,"Last minute post, couldn't pass on a dizzy tune..  c and c welcome.",Kenneth Easton,,video,https://www.facebook.com/192758901157101/videos/245315979234726,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1218073664956122/,1/8/2017 13:39,64,4,2,59,3,2,0,0,0
558429457587216_1219783941451761,"Rather enjoying the whole melodica thing. As a pianist it helps me focus on phrasing, cos i have to breath and of course playing without the left hand which seems to give a bit more freedom.
#bourbonstreetparade #jamoftheweek #jotw #melodica",John Walter,bourbon street,video,https://www.youtube.com/attribution_link?a=CuwjuHFDMpg&u=%2Fwatch%3Fv%3DagVEiDJe3KE%26feature%3Dshare,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219783941451761/,1/10/2017 14:34,6,4,0,6,0,0,0,0,0
558429457587216_1219810314782457,Here's a small take on Bourbon Street Parade. We could really use a little of that warmth right about now:),Mark Kleinhaut,,video,https://www.facebook.com/10204410710240620/videos/10209738266346193,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219810314782457/,1/10/2017 15:28,48,5,1,45,3,0,0,0,0
558429457587216_1209597359137086,"Tune: Gaslight.
Album: Duke Pearson's LP ""Sweet Honey Bee""
trumpeter: Freddie Hubbard",Jay Meachum,,video,https://www.facebook.com/10153398969638327/videos/10155667120913327,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1209597359137086/,12/29/2016 23:43,38,3,0,38,0,0,0,0,0
558429457587216_1218884868208335,"My version of ""Bourbon street parade"" on double bass",Gianfilippo Direnzo,,video,https://www.facebook.com/10207709348231673/videos/10212103190074973,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1218884868208335/,1/9/2017 14:03,40,2,0,37,3,0,0,0,0
558429457587216_1220495148047307,"Stochelo Rosenberg in action!
Why settle for less than the very best? 
Django a Gogo is simply the greatest Django festival and music camp ever organized!
Video filmed in Eindhoven,NL by Irene Ypenburg. Featuring the grandmaster of Gypsy Jazz guitar Stochelo Rosenberg, David Gastine and Stephane Wrembel. 
Imagine the whole crew at Carnegie Hall with Al Di Meola, Larry Keel, Nick Driscoll, Thor Jensen, Nick Anderson, Ari Folman-Cohen and Ryan Montbleau!
DJANGO A GOGO 2017 is a Django festival organized by Stephane Wrembel. This might just be the greatest Django festival ever: A whole week filled with teaching, concerts with extraordinary musicians, and jams every night, culminating with a concert on 3/3/17 at the Stern Auditorium at CARNEGIE HALL!
The world-class teaching lineup, the extremely thoughtful organizational nization, and most importantly, the once in a lifetime opportunity to attend the show at Carnegie Hall are what sets this camp apart from the rest.
The all-star lineup of performers and teachers:
- Al Di Meola (USA)
- Stochelo Rosenberg (Holland)
- Stephane Wrembel(USA/France)
- Paulus Schafer (Holland)
- Larry Keel (USA)
- Denis Chang (Canada)
- Alfonso Ponticelli (USA)
- David Gastine (France)
- Juanito Pascual (USA)
- Olli Soikkeli (USA/Finland)
- Thor Jensen (USA)
- Sara L'Abriola (USA)
Structure and organization of the festival:
Besides the show at Carnegie Hall, most of the events (teaching, concerts, and jam sessions) will take place at The Woodland (Maplewood NJ), and Barbes (Brooklyn NY).
The music camp is open to everyone; all instruments, all ages, all levels. From beginners to professionals, everyone will get what they need. Stephane Wrembel has been teaching, organizing workshops, and has been a part of many guitar camps, university programs and festivals worldwide for the past 25 years. All these years of experience allowed him to design a music camp with a perfect balance between professionalism and fun.
Each of the all-star teachers has a unique way of teaching; providing different angles and tricks to their students. All participants will have the opportunity to work with every teacher in a small group setting. These groups will be organized according to individual ability levels, and will be provided with perfectly crafted instruction based upon the group members' needs.
The two morning sessions will be dedicated to small groups. One focusing on rhythm and accompaniment, the second focusing on improvisation techniques. The teachers will deliver serious, focused instruction with a fun and laid back approach. The afternoon sessions will be comprised of whole group classes and workshops based on various specialized subjects. Some of these include Django solo transcriptions and analysis, and specialty improvisation techniques (Stochelo Rosenberg, Al Di Meola, Larry Keel, Juanito Pascual).
While not jamming and participating in workshops and classes, participants will have the opportunity to enjoy the bustling downtown of Maplewood, NJ (just across from NYC, 20mn from the Holland tunnel, 30mn by train to Penn station, 10mn from Newark airport). There are a variety of restaurants and pubs, boutique shopping, and great coffee and pastries from the best bakery in town, all within one block of the venue!
There are hotel deals within a 10mn radius (deals listed on the website), and an army of drivers and vans to transport students to and from the venue!
Stephane and his crew will take great care of you! You will have nothing to do but enjoy amazing teaching from the best players and teachers in the world, and concerts and jam sessions every evening. All of this located in a lively town, loaded with music lovers and artists. Don't hesitate, register now! It is a once in a lifetime event, do not miss it!
REGISTER at www.djangoagogo.com",Stephane Wrembel,Stephane Wrembel,video,https://www.facebook.com/StephaneWrembel/videos/10158012342360511/,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220495148047307/,1/11/2017 11:45,11,1,0,10,1,0,0,0,0
558429457587216_1220023518094470,An unaccompanied freeish solo over the form to Bourbon St Parade. Was requested on last weeks jam to play without a backing track and this is my best shot. Comments and polite feedback totally welcome. #jotw #trombone,Max Acree,,video,https://www.facebook.com/10203864384163731/videos/10210295226810778,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220023518094470/,1/10/2017 22:04,25,2,0,24,1,0,0,0,0
558429457587216_1220353964728092,https://www.facebook.com/LynetteWashingtonDennisBellJazzNY/posts/10154302841600208,Dennis Bell,Dennis Bell Jazz NY and Lynette Washington,video,https://youtu.be/3bkcaE6LuTc?list=PL2F8EFA961AF8E38B,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220353964728092/,1/11/2017 08:33,1,0,0,1,0,0,0,0,0
558429457587216_1220182021411953,"Hi... I share to all of you this video!!!
Hope you like it!!!
#SaxingFillo17 #Quelamúsicaseaunpretextoparaserfeliz
",Fidel Azpeitia Garcia,Recuerda que me tienes a mi (Sax) - Music Fillo17,video,https://youtu.be/1hLjdQ56JiY,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1220182021411953/,1/11/2017 03:26,1,0,0,1,0,0,0,0,0
558429457587216_1219977858099036,"Jam of the Week - #4 The Jazz Education Network Conference from Jam of the Week Podcast 

https://soundcloud.com/user-961182067/4-jazz-education-network-conference‬

This podcast features:
Jeff Ellwood
Anthony Muthurajah
Aimee Nolte",Farnell Newton,#4 Jazz Education Network Conference,link,https://soundcloud.com/user-961182067/4-jazz-education-network-conference,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219977858099036/,1/10/2017 20:34,4,3,3,4,0,0,0,0,0
558429457587216_1219359318160890,Taking on a chorus of Bourbon Street Parade from down under with The BackBurners. C&C welcome (especially if it's from Jimmy Bowman!),Chris Vizard,,video,https://www.facebook.com/10202212163012639/videos/10208568883966690,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219359318160890/,1/10/2017 04:20,53,5,0,50,3,0,0,0,0
558429457587216_1219056214857867,"New to me tune, love it!

C and C always welcome.",Jeff Matz,,video,https://www.facebook.com/10152235992312483/videos/10154129300037483,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219056214857867/,1/9/2017 18:53,47,13,1,47,0,0,0,0,0
558429457587216_1219077164855772,My take on Bourbon Street Parade. C and C welcome!!,Jason Andres,,video,https://www.facebook.com/815000235280081/videos/1157245947722173,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219077164855772/,1/9/2017 19:43,25,2,1,25,0,0,0,0,0
558429457587216_1219862491443906,1st chorus of my transcription of Getz playing Tangerine.,Rick Mraz,,status,,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219862491443906/,1/10/2017 17:10,3,1,0,3,0,0,0,0,0
558429457587216_1219795958117226,,Kyle Marion,Musicians  Collaboration Network,link,https://www.facebook.com/MusiciansCollaborationNetwork/posts/1651569431813530,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219795958117226/,1/10/2017 14:58,0,0,0,0,0,0,0,0,0
558429457587216_1219659461464209,Jam of the Week - Weekly Check-in,Farnell Newton,,video,https://www.facebook.com/313587932127596/videos/738085819677803,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219659461464209/,1/10/2017 11:44,23,17,0,20,3,0,0,0,0
558429457587216_1219554724808016,An actual Bourbon Street Parade this past weekend in NOLA! #jen17,Claire Marie Hegstrom,,video,https://www.facebook.com/10152154164063757/videos/10154443201833757,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1219554724808016/,1/10/2017 09:35,27,1,0,23,3,0,1,0,0
558429457587216_1218314711598684,Just got back from JEN in New Orleans. Great to see and meet some other JOTW'ers. Thought I'd lay down a quick Manteca before I fall asleep. Goodnight 😴,Jeff Ellwood,,video,https://www.facebook.com/10152389063702303/videos/10153953873212303,https://www.facebook.com/groups/jamoftheweekgroup/permalink/1218314711598684/,1/8/2017 21:10,193,7,4,183,10,0,0,0,0
